date,price,freight_value,quantity_sold
2018-07-28,119.8711111111111,21.918695652173913,267
2018-07-29,143.6761463414634,23.315707317073173,241
2018-07-30,122.89856209150327,21.434477124183005,344
2018-07-31,121.42010840108401,21.58330623306233,469
2018-08-01,117.33008746355685,22.804373177842564,400
2018-08-02,116.05628834355828,21.515460122699388,362
2018-08-03,121.63384164222873,21.532551319648096,391
2018-08-04,130.74064150943394,21.100641509433963,312
2018-08-05,113.77534426229509,21.576590163934426,350
2018-08-06,127.01997624703088,21.978171021377673,506
2018-08-07,112.09640287769784,21.328585131894485,528
2018-08-08,119.57571830985914,22.318225352112677,427
2018-08-09,124.32438871473356,20.802257053291537,377
2018-08-10,124.40064393939393,23.116136363636365,281
2018-08-11,120.53967441860465,21.374697674418606,257
2018-08-12,132.50240909090908,23.226545454545455,296
2018-08-13,120.64738170347003,22.6693690851735,364
2018-08-14,129.8844970414201,21.41284023668639,376
2018-08-15,144.51003184713377,21.36178343949045,359
2018-08-16,100.19022792022791,18.5894301994302,418
2018-08-17,109.97890459363957,20.581908127208482,329
2018-08-18,119.00246305418719,21.272216748768475,213
2018-08-19,112.77606194690266,19.819070796460174,256
2018-08-20,119.6790780141844,18.88790780141844,327
2018-08-21,102.23369649805448,17.506342412451364,277
2018-08-22,94.17320930232559,18.401767441860464,257
2018-08-23,105.78180124223601,15.588136645962733,184
2018-08-24,82.0931304347826,14.346260869565217,154
2018-08-25,141.32546666666667,15.177999999999999,81
2018-08-26,98.42329268292683,15.395731707317074,92
2018-08-27,75.29450704225351,10.784507042253521,78
2018-08-28,81.64244444444444,9.940222222222221,54
2018-08-29,96.6275,13.54125,27
